,No answer,a few days or more,within a day,within a few hours,within an hour
9548,0,0,0,1,0
9549,1,0,0,0,0
9550,0,0,0,1,0
9551,0,0,0,1,0
9552,1,0,0,0,0
9553,1,0,0,0,0
9554,0,0,0,1,0
9555,0,0,0,1,0
9556,1,0,0,0,0
9557,0,0,0,0,1
9558,0,0,0,0,1
9559,0,0,1,0,0
9560,0,0,0,1,0
9561,0,0,1,0,0
9562,0,0,1,0,0
9563,1,0,0,0,0
9564,1,0,0,0,0
9565,0,0,0,0,1
9566,0,0,0,0,1
9567,0,0,0,0,1
9568,1,0,0,0,0
9569,1,0,0,0,0
9570,0,0,1,0,0
9571,0,0,0,0,1
9572,0,0,1,0,0
9573,1,0,0,0,0
9574,0,0,0,0,1
9575,0,0,0,1,0
9576,0,0,1,0,0
9577,0,0,0,0,1
9578,0,0,0,1,0
9579,0,0,0,0,1
9580,0,0,0,1,0
9581,1,0,0,0,0
9582,1,0,0,0,0
9583,0,0,0,0,1
9584,0,0,1,0,0
9585,0,0,1,0,0
9586,0,0,0,0,1
9587,0,0,0,0,1
9588,1,0,0,0,0
9589,0,0,1,0,0
9590,0,0,1,0,0
9591,0,0,1,0,0
9592,0,0,0,0,1
9593,1,0,0,0,0
9594,0,0,0,0,1
9595,0,0,0,0,1
9596,0,0,1,0,0
9597,1,0,0,0,0
9598,0,0,1,0,0
9599,1,0,0,0,0
9600,0,0,0,0,1
9601,1,0,0,0,0
9602,0,0,0,1,0
9603,0,0,0,1,0
9604,1,0,0,0,0
9605,0,0,0,1,0
9606,0,0,0,1,0
9607,0,0,0,0,1
9608,0,0,0,1,0
9609,0,0,0,1,0
9610,1,0,0,0,0
9611,1,0,0,0,0
9612,1,0,0,0,0
9613,0,0,0,0,1
9614,0,0,0,1,0
9615,1,0,0,0,0
9616,0,0,0,1,0
9617,0,0,0,1,0
9618,0,0,0,0,1
9619,1,0,0,0,0
9620,0,0,0,0,1
9621,0,0,0,0,1
9622,1,0,0,0,0
9623,1,0,0,0,0
9624,0,0,0,0,1
9625,0,0,0,0,1
9626,0,0,0,0,1
9627,0,0,0,1,0
9628,0,0,0,1,0
9629,0,0,0,0,1
9630,0,0,1,0,0
9631,0,0,0,0,1
9632,1,0,0,0,0
9633,1,0,0,0,0
9634,1,0,0,0,0
9635,0,0,0,0,1
9636,0,0,0,0,1
9637,0,0,0,1,0
9638,1,0,0,0,0
9639,0,0,0,0,1
9640,0,0,1,0,0
9641,0,0,1,0,0
9642,1,0,0,0,0
9643,0,0,0,1,0
9644,1,0,0,0,0
9645,0,0,0,0,1
9646,1,0,0,0,0
9647,0,0,0,0,1
9648,0,0,0,0,1
9649,0,0,0,0,1
9650,0,0,0,1,0
9651,1,0,0,0,0
9652,0,0,0,0,1
9653,1,0,0,0,0
9654,1,0,0,0,0
9655,1,0,0,0,0
9656,0,0,0,0,1
9657,0,0,0,0,1
9658,0,0,0,0,1
9659,0,0,0,1,0
9660,1,0,0,0,0
9661,1,0,0,0,0
9662,1,0,0,0,0
9663,0,0,0,0,1
9664,0,1,0,0,0
9665,1,0,0,0,0
9666,1,0,0,0,0
9667,0,0,0,1,0
9668,0,0,0,0,1
9669,0,0,0,0,1
9670,0,0,0,0,1
9671,1,0,0,0,0
9672,0,0,1,0,0
9673,0,0,0,0,1
9674,1,0,0,0,0
9675,0,0,0,1,0
9676,1,0,0,0,0
9677,0,0,0,1,0
9678,0,0,0,0,1
9679,0,0,0,1,0
9680,1,0,0,0,0
9681,1,0,0,0,0
9682,1,0,0,0,0
9683,0,0,1,0,0
9684,0,0,0,0,1
9685,1,0,0,0,0
9686,0,0,0,0,1
9687,1,0,0,0,0
9688,1,0,0,0,0
9689,0,0,0,0,1
9690,0,0,0,0,1
9691,0,0,0,0,1
9692,1,0,0,0,0
9693,1,0,0,0,0
9694,1,0,0,0,0
9695,0,0,0,0,1
9696,1,0,0,0,0
9697,0,0,0,1,0
9698,0,0,0,0,1
9699,0,0,0,1,0
9700,0,0,1,0,0
9701,0,0,0,0,1
9702,0,0,0,0,1
9703,0,0,1,0,0
9704,0,0,1,0,0
9705,1,0,0,0,0
9706,0,0,0,1,0
9707,0,0,1,0,0
9708,1,0,0,0,0
9709,0,0,0,0,1
9710,0,0,0,1,0
9711,0,0,0,1,0
9712,0,0,0,0,1
9713,0,0,0,1,0
9714,1,0,0,0,0
9715,0,0,0,0,1
9716,0,0,0,0,1
9717,0,0,1,0,0
9718,1,0,0,0,0
9719,0,0,0,1,0
9720,0,0,0,0,1
9721,0,0,0,0,1
9722,1,0,0,0,0
9723,1,0,0,0,0
9724,1,0,0,0,0
9725,0,0,0,0,1
9726,0,0,1,0,0
9727,0,0,0,0,1
9728,0,0,0,0,1
9729,1,0,0,0,0
9730,1,0,0,0,0
9731,0,0,0,0,1
9732,0,0,0,0,1
9733,1,0,0,0,0
9734,0,0,0,0,1
9735,0,0,0,0,1
9736,0,0,0,1,0
9737,0,0,0,0,1
9738,1,0,0,0,0
9739,0,0,0,0,1
9740,0,0,0,0,1
9741,0,0,0,0,1
9742,0,0,0,0,1
9743,0,0,0,0,1
9744,0,0,0,0,1
9745,1,0,0,0,0
9746,0,0,0,0,1
9747,0,0,0,1,0
9748,0,0,0,0,1
9749,1,0,0,0,0
9750,0,0,1,0,0
9751,0,0,1,0,0
9752,0,0,0,0,1
9753,0,0,0,0,1
9754,0,0,0,1,0
9755,0,0,0,1,0
9756,0,0,0,0,1
9757,0,0,1,0,0
9758,1,0,0,0,0
9759,1,0,0,0,0
9760,1,0,0,0,0
9761,0,0,0,0,1
9762,1,0,0,0,0
9763,0,0,0,1,0
9764,0,0,0,1,0
9765,0,0,0,1,0
9766,1,0,0,0,0
9767,1,0,0,0,0
9768,0,0,0,1,0
9769,0,0,1,0,0
9770,1,0,0,0,0
9771,1,0,0,0,0
9772,0,0,0,0,1
9773,0,0,1,0,0
9774,0,0,0,1,0
9775,1,0,0,0,0
9776,1,0,0,0,0
9777,0,1,0,0,0
9778,1,0,0,0,0
9779,1,0,0,0,0
9780,1,0,0,0,0
9781,1,0,0,0,0
9782,0,0,1,0,0
9783,0,1,0,0,0
9784,0,0,0,0,1
9785,1,0,0,0,0
9786,0,0,0,1,0
9787,1,0,0,0,0
9788,0,0,1,0,0
9789,0,0,0,0,1
9790,0,0,0,1,0
9791,0,0,1,0,0
9792,0,0,1,0,0
9793,0,0,0,0,1
9794,0,1,0,0,0
9795,1,0,0,0,0
9796,0,1,0,0,0
9797,1,0,0,0,0
9798,1,0,0,0,0
9799,1,0,0,0,0
9800,0,0,0,0,1
9801,0,0,1,0,0
9802,0,0,0,0,1
9803,0,0,0,1,0
9804,0,0,0,0,1
9805,0,0,0,1,0
9806,1,0,0,0,0
9807,1,0,0,0,0
9808,0,0,0,1,0
9809,1,0,0,0,0
9810,1,0,0,0,0
9811,0,0,0,0,1
9812,0,0,1,0,0
9813,0,1,0,0,0
9814,0,0,0,0,1
9815,1,0,0,0,0
9816,0,0,0,1,0
9817,0,0,0,1,0
9818,0,0,1,0,0
9819,0,0,0,1,0
9820,0,0,0,0,1
9821,0,0,0,1,0
9822,0,1,0,0,0
9823,0,0,0,0,1
9824,0,0,1,0,0
9825,1,0,0,0,0
9826,0,0,1,0,0
9827,0,0,0,0,1
9828,0,0,0,0,1
9829,1,0,0,0,0
9830,1,0,0,0,0
9831,0,0,0,0,1
9832,0,0,1,0,0
9833,1,0,0,0,0
9834,1,0,0,0,0
9835,0,0,0,0,1
9836,0,0,0,0,1
9837,0,0,0,1,0
9838,0,0,1,0,0
9839,1,0,0,0,0
9840,0,0,0,0,1
9841,0,0,0,1,0
9842,0,0,0,0,1
9843,0,0,0,1,0
9844,0,0,0,1,0
9845,0,0,0,1,0
9846,1,0,0,0,0
9847,0,0,1,0,0
9848,0,0,1,0,0
9849,0,1,0,0,0
9850,1,0,0,0,0
9851,0,0,1,0,0
9852,0,0,1,0,0
9853,1,0,0,0,0
9854,1,0,0,0,0
9855,0,0,0,0,1
9856,0,0,0,0,1
9857,0,0,1,0,0
9858,0,0,0,0,1
9859,1,0,0,0,0
9860,1,0,0,0,0
9861,1,0,0,0,0
9862,1,0,0,0,0
9863,0,0,1,0,0
9864,0,0,0,0,1
9865,0,1,0,0,0
9866,0,0,0,0,1
9867,0,0,0,1,0
9868,0,0,0,1,0
9869,1,0,0,0,0
9870,1,0,0,0,0
9871,1,0,0,0,0
9872,0,0,0,1,0
9873,0,0,0,1,0
9874,0,0,0,0,1
9875,1,0,0,0,0
9876,1,0,0,0,0
9877,1,0,0,0,0
9878,1,0,0,0,0
9879,1,0,0,0,0
9880,0,0,0,0,1
9881,0,0,0,1,0
9882,1,0,0,0,0
9883,0,0,1,0,0
9884,0,0,0,0,1
9885,0,0,0,0,1
9886,1,0,0,0,0
9887,0,0,1,0,0
9888,0,0,0,1,0
9889,0,0,0,0,1
9890,0,0,1,0,0
9891,0,0,0,0,1
9892,0,0,0,0,1
9893,1,0,0,0,0
9894,1,0,0,0,0
9895,1,0,0,0,0
9896,0,0,0,0,1
9897,0,0,0,1,0
9898,1,0,0,0,0
9899,1,0,0,0,0
9900,0,0,0,1,0
9901,0,0,0,0,1
9902,0,0,0,0,1
9903,1,0,0,0,0
9904,0,0,0,0,1
9905,0,0,0,0,1
9906,0,0,0,0,1
9907,0,0,1,0,0
9908,0,0,0,1,0
9909,0,1,0,0,0
9910,0,0,1,0,0
9911,1,0,0,0,0
9912,1,0,0,0,0
9913,0,0,0,0,1
9914,0,0,0,0,1
9915,1,0,0,0,0
9916,0,0,0,0,1
9917,1,0,0,0,0
9918,0,0,0,1,0
9919,0,0,1,0,0
9920,1,0,0,0,0
9921,0,0,0,0,1
9922,0,0,0,1,0
9923,0,0,0,0,1
9924,0,0,1,0,0
9925,0,0,0,0,1
9926,0,0,0,1,0
9927,1,0,0,0,0
9928,0,0,1,0,0
9929,0,0,0,0,1
9930,0,0,1,0,0
9931,0,0,0,1,0
9932,1,0,0,0,0
9933,1,0,0,0,0
9934,0,0,0,0,1
9935,0,0,1,0,0
9936,0,0,0,0,1
9937,1,0,0,0,0
9938,1,0,0,0,0
9939,1,0,0,0,0
9940,0,0,0,0,1
9941,0,0,0,1,0
9942,0,0,0,0,1
9943,1,0,0,0,0
9944,1,0,0,0,0
9945,0,0,0,0,1
9946,1,0,0,0,0
9947,0,1,0,0,0
9948,0,0,0,0,1
9949,1,0,0,0,0
9950,1,0,0,0,0
9951,0,0,0,0,1
9952,0,0,1,0,0
9953,1,0,0,0,0
9954,0,0,0,1,0
9955,0,0,0,1,0
9956,1,0,0,0,0
9957,1,0,0,0,0
9958,1,0,0,0,0
9959,0,0,0,0,1
9960,0,0,1,0,0
9961,0,0,0,0,1
9962,0,0,0,0,1
9963,0,0,0,1,0
9964,0,0,0,0,1
9965,0,0,0,1,0
9966,0,0,0,0,1
9967,0,0,0,0,1
9968,0,0,0,0,1
9969,1,0,0,0,0
9970,0,0,0,1,0
9971,1,0,0,0,0
9972,0,0,0,1,0
9973,0,0,0,0,1
9974,0,0,0,0,1
9975,0,0,0,0,1
9976,0,0,1,0,0
9977,1,0,0,0,0
9978,0,0,1,0,0
9979,1,0,0,0,0
9980,0,0,0,0,1
9981,0,0,1,0,0
9982,0,0,1,0,0
9983,1,0,0,0,0
9984,0,0,0,0,1
9985,0,0,1,0,0
9986,1,0,0,0,0
9987,0,0,0,0,1
9988,0,0,0,1,0
9989,0,0,1,0,0
9990,0,0,0,0,1
9991,0,1,0,0,0
9992,0,0,0,1,0
9993,1,0,0,0,0
9994,0,0,0,0,1
9995,0,0,0,0,1
9996,1,0,0,0,0
9997,1,0,0,0,0
9998,0,0,0,0,1
9999,0,0,0,0,1
10000,0,0,0,0,1
10001,0,0,1,0,0
10002,0,0,0,0,1
10003,1,0,0,0,0
10004,0,0,1,0,0
10005,1,0,0,0,0
10006,0,0,1,0,0
10007,0,0,0,0,1
10008,0,0,0,1,0
10009,1,0,0,0,0
10010,1,0,0,0,0
10011,0,0,0,0,1
10012,1,0,0,0,0
10013,0,0,0,0,1
10014,1,0,0,0,0
10015,0,0,1,0,0
10016,0,0,0,0,1
10017,0,0,0,0,1
10018,0,0,1,0,0
10019,1,0,0,0,0
10020,0,0,0,1,0
10021,0,0,1,0,0
10022,0,0,0,1,0
10023,0,0,0,0,1
10024,0,0,0,0,1
10025,0,0,0,0,1
10026,0,0,1,0,0
10027,0,1,0,0,0
10028,1,0,0,0,0
10029,0,0,0,1,0
10030,0,0,0,1,0
10031,0,0,0,1,0
10032,0,0,0,0,1
10033,0,0,0,1,0
10034,1,0,0,0,0
10035,0,0,0,1,0
10036,0,0,1,0,0
10037,0,0,0,0,1
10038,0,0,0,0,1
10039,0,0,0,0,1
10040,0,0,0,1,0
10041,0,1,0,0,0
10042,0,0,1,0,0
10043,0,0,0,0,1
10044,0,0,0,0,1
10045,0,0,0,0,1
10046,0,0,0,0,1
10047,0,0,1,0,0
10048,1,0,0,0,0
10049,0,0,1,0,0
10050,0,0,1,0,0
10051,1,0,0,0,0
10052,0,0,1,0,0
10053,0,0,0,1,0
10054,0,0,1,0,0
10055,1,0,0,0,0
10056,1,0,0,0,0
10057,1,0,0,0,0
10058,0,0,0,0,1
10059,0,0,0,0,1
10060,0,0,1,0,0
10061,0,0,0,1,0
10062,1,0,0,0,0
10063,1,0,0,0,0
10064,1,0,0,0,0
10065,1,0,0,0,0
10066,1,0,0,0,0
10067,1,0,0,0,0
10068,0,0,0,0,1
10069,1,0,0,0,0
10070,1,0,0,0,0
10071,1,0,0,0,0
10072,0,1,0,0,0
10073,1,0,0,0,0
10074,0,0,0,0,1
10075,1,0,0,0,0
10076,0,0,0,0,1
10077,0,0,1,0,0
10078,0,0,0,1,0
10079,0,0,0,0,1
10080,0,0,0,0,1
10081,1,0,0,0,0
10082,0,0,0,0,1
10083,0,0,0,1,0
10084,1,0,0,0,0
10085,0,0,1,0,0
10086,1,0,0,0,0
10087,0,0,0,1,0
10088,1,0,0,0,0
10089,1,0,0,0,0
10090,0,0,0,1,0
10091,0,0,0,0,1
10092,0,1,0,0,0
10093,1,0,0,0,0
10094,1,0,0,0,0
10095,0,1,0,0,0
10096,0,0,0,0,1
10097,0,0,0,0,1
10098,1,0,0,0,0
10099,0,0,0,0,1
10100,1,0,0,0,0
10101,1,0,0,0,0
10102,0,0,0,0,1
10103,0,0,0,0,1
10104,0,0,0,1,0
10105,0,0,0,1,0
10106,1,0,0,0,0
10107,0,0,1,0,0
10108,0,0,0,1,0
10109,0,0,0,0,1
10110,0,0,0,0,1
10111,0,0,0,0,1
10112,0,0,0,1,0
10113,0,0,0,0,1
10114,0,0,0,0,1
10115,0,0,1,0,0
10116,1,0,0,0,0
10117,0,0,0,0,1
10118,0,0,0,0,1
10119,0,0,0,0,1
10120,0,0,0,0,1
10121,0,0,0,1,0
10122,0,0,0,0,1
10123,1,0,0,0,0
10124,0,0,0,1,0
10125,0,0,0,0,1
10126,0,0,0,0,1
10127,0,0,0,0,1
10128,1,0,0,0,0
10129,0,0,0,0,1
10130,0,0,0,0,1
10131,0,0,0,0,1
10132,0,0,0,0,1
10133,0,0,0,0,1
10134,0,0,0,0,1
10135,0,0,0,0,1
10136,0,0,0,0,1
10137,0,0,0,0,1
10138,0,0,0,0,1
10139,0,0,0,0,1
10140,0,0,0,0,1
10141,0,0,0,1,0
10142,0,0,0,0,1
10143,0,0,0,0,1
10144,0,0,1,0,0
10145,0,0,1,0,0
10146,0,0,0,1,0
10147,0,0,0,1,0
10148,0,0,0,1,0
10149,1,0,0,0,0
10150,0,0,0,1,0
10151,0,0,0,1,0
10152,0,0,0,0,1
10153,0,0,0,1,0
10154,0,0,0,0,1
10155,0,0,1,0,0
10156,1,0,0,0,0
10157,1,0,0,0,0
10158,0,0,0,0,1
10159,0,0,0,0,1
10160,1,0,0,0,0
10161,0,0,0,0,1
10162,0,0,0,0,1
10163,0,0,1,0,0
10164,0,0,0,1,0
10165,0,0,0,1,0
10166,1,0,0,0,0
10167,0,0,1,0,0
10168,1,0,0,0,0
10169,0,0,1,0,0
10170,0,0,1,0,0
10171,0,0,0,0,1
10172,0,0,0,0,1
10173,1,0,0,0,0
10174,0,0,0,0,1
10175,0,0,1,0,0
10176,0,0,0,0,1
10177,0,0,0,0,1
10178,0,0,0,0,1
10179,0,0,0,0,1
10180,0,0,0,0,1
10181,1,0,0,0,0
10182,0,0,0,1,0
10183,0,0,0,0,1
10184,1,0,0,0,0
10185,0,0,0,0,1
10186,1,0,0,0,0
10187,0,0,0,0,1
10188,0,0,0,1,0
10189,1,0,0,0,0
10190,1,0,0,0,0
10191,0,0,0,1,0
10192,0,0,0,0,1
10193,1,0,0,0,0
10194,1,0,0,0,0
10195,1,0,0,0,0
10196,1,0,0,0,0
10197,1,0,0,0,0
10198,1,0,0,0,0
10199,0,0,1,0,0
10200,1,0,0,0,0
10201,1,0,0,0,0
10202,0,0,1,0,0
10203,0,0,1,0,0
10204,0,0,0,1,0
10205,0,0,0,0,1
10206,0,0,0,1,0
10207,0,0,0,0,1
10208,1,0,0,0,0
10209,0,0,0,0,1
10210,0,0,0,0,1
10211,1,0,0,0,0
10212,0,0,0,1,0
10213,0,0,1,0,0
10214,0,0,0,0,1
10215,1,0,0,0,0
10216,1,0,0,0,0
10217,0,0,0,0,1
10218,1,0,0,0,0
10219,0,0,0,0,1
10220,1,0,0,0,0
10221,1,0,0,0,0
10222,0,0,0,1,0
10223,0,0,0,1,0
10224,0,0,0,1,0
10225,0,0,0,1,0
10226,0,0,0,1,0
10227,0,0,0,1,0
10228,0,0,0,0,1
10229,0,0,0,0,1
10230,0,0,0,0,1
10231,1,0,0,0,0
10232,1,0,0,0,0
10233,0,0,0,1,0
10234,0,0,0,1,0
10235,0,0,0,1,0
10236,0,0,1,0,0
10237,0,0,0,1,0
10238,0,0,0,1,0
10239,0,0,0,1,0
10240,0,0,1,0,0
10241,0,0,0,1,0
10242,0,0,0,1,0
10243,0,0,0,0,1
10244,0,0,0,0,1
10245,0,0,0,1,0
10246,1,0,0,0,0
10247,0,0,0,0,1
10248,0,0,0,1,0
10249,0,0,1,0,0
10250,0,0,0,0,1
10251,1,0,0,0,0
10252,1,0,0,0,0
10253,0,0,0,1,0
10254,0,0,0,1,0
10255,0,0,0,1,0
10256,1,0,0,0,0
10257,0,0,1,0,0
10258,1,0,0,0,0
10259,0,0,1,0,0
10260,0,0,0,1,0
10261,0,0,0,0,1
10262,1,0,0,0,0
10263,0,0,0,0,1
10264,0,0,0,1,0
10265,1,0,0,0,0
10266,0,0,0,1,0
10267,1,0,0,0,0
10268,0,0,1,0,0
10269,0,1,0,0,0
10270,0,0,1,0,0
10271,0,0,1,0,0
10272,0,0,1,0,0
10273,1,0,0,0,0
10274,0,0,0,1,0
10275,1,0,0,0,0
10276,1,0,0,0,0
10277,1,0,0,0,0
10278,1,0,0,0,0
10279,0,0,0,0,1
10280,0,0,0,1,0
10281,0,0,0,0,1
10282,1,0,0,0,0
10283,1,0,0,0,0
10284,1,0,0,0,0
10285,1,0,0,0,0
10286,1,0,0,0,0
10287,0,0,0,0,1
10288,0,0,0,1,0
10289,0,0,0,0,1
10290,0,0,1,0,0
10291,0,0,0,0,1
10292,1,0,0,0,0
10293,1,0,0,0,0
10294,0,0,1,0,0
10295,1,0,0,0,0
10296,0,0,1,0,0
10297,0,0,1,0,0
10298,0,0,0,0,1
10299,0,1,0,0,0
10300,0,0,1,0,0
10301,0,0,1,0,0
10302,0,0,0,0,1
10303,1,0,0,0,0
10304,0,0,1,0,0
10305,0,0,1,0,0
10306,0,0,0,0,1
10307,1,0,0,0,0
10308,1,0,0,0,0
10309,1,0,0,0,0
10310,1,0,0,0,0
10311,0,0,0,0,1
10312,0,1,0,0,0
10313,1,0,0,0,0
10314,0,0,0,0,1
10315,1,0,0,0,0
10316,0,0,1,0,0
10317,0,0,1,0,0
10318,0,0,0,0,1
10319,0,0,0,0,1
10320,1,0,0,0,0
10321,0,0,1,0,0
10322,0,0,0,0,1
10323,1,0,0,0,0
10324,1,0,0,0,0
10325,0,0,0,0,1
10326,0,0,0,0,1
10327,1,0,0,0,0
10328,1,0,0,0,0
10329,1,0,0,0,0
10330,1,0,0,0,0
10331,0,0,0,1,0
10332,0,0,0,0,1
10333,0,0,0,0,1
10334,0,0,0,0,1
10335,0,0,0,0,1
10336,0,0,0,1,0
10337,1,0,0,0,0
10338,0,0,0,1,0
10339,0,0,0,1,0
10340,0,0,0,0,1
10341,0,0,0,0,1
10342,0,0,1,0,0
10343,0,0,0,0,1
10344,1,0,0,0,0
10345,1,0,0,0,0
10346,0,0,0,1,0
10347,0,0,0,0,1
10348,0,0,0,0,1
10349,1,0,0,0,0
10350,1,0,0,0,0
10351,1,0,0,0,0
10352,0,0,0,1,0
10353,1,0,0,0,0
10354,1,0,0,0,0
10355,1,0,0,0,0
10356,0,0,0,1,0
10357,1,0,0,0,0
10358,0,0,0,0,1
10359,0,0,1,0,0
10360,0,0,0,0,1
10361,0,0,1,0,0
10362,0,0,0,0,1
10363,0,0,0,0,1
10364,0,0,0,0,1
10365,1,0,0,0,0
10366,1,0,0,0,0
10367,0,0,0,0,1
10368,1,0,0,0,0
10369,0,0,0,0,1
10370,1,0,0,0,0
10371,0,0,0,1,0
10372,0,0,0,1,0
10373,0,0,0,1,0
10374,0,0,0,1,0
10375,0,0,1,0,0
10376,1,0,0,0,0
10377,0,0,0,1,0
10378,1,0,0,0,0
10379,0,0,0,1,0
10380,0,0,0,0,1
10381,1,0,0,0,0
10382,0,1,0,0,0
10383,0,0,0,0,1
10384,1,0,0,0,0
10385,0,0,0,0,1
10386,1,0,0,0,0
10387,0,1,0,0,0
10388,0,0,0,0,1
10389,1,0,0,0,0
10390,0,0,1,0,0
10391,0,0,0,0,1
10392,0,0,0,1,0
10393,0,0,0,1,0
10394,0,0,0,1,0
10395,0,0,0,0,1
10396,0,0,0,1,0
10397,0,0,0,1,0
10398,0,0,1,0,0
10399,1,0,0,0,0
10400,1,0,0,0,0
10401,0,0,0,1,0
10402,0,0,0,0,1
10403,0,0,0,1,0
10404,0,0,1,0,0
10405,1,0,0,0,0
10406,1,0,0,0,0
10407,0,0,0,0,1
10408,1,0,0,0,0
10409,0,0,0,0,1
10410,0,0,0,1,0
10411,1,0,0,0,0
10412,0,0,0,1,0
10413,0,0,0,0,1
10414,1,0,0,0,0
10415,0,0,0,0,1
10416,0,0,0,0,1
10417,1,0,0,0,0
10418,1,0,0,0,0
10419,1,0,0,0,0
10420,0,0,0,0,1
10421,1,0,0,0,0
10422,1,0,0,0,0
10423,1,0,0,0,0
10424,0,0,0,1,0
10425,0,0,0,1,0
10426,1,0,0,0,0
10427,0,0,0,1,0
10428,0,0,0,1,0
10429,0,0,0,0,1
10430,0,0,1,0,0
10431,0,0,1,0,0
10432,1,0,0,0,0
10433,0,0,0,0,1
10434,0,0,0,1,0
10435,1,0,0,0,0
10436,0,0,1,0,0
10437,0,0,0,1,0
10438,0,0,0,0,1
10439,0,0,0,0,1
10440,0,0,0,1,0
10441,0,0,0,0,1
10442,0,0,0,0,1
10443,0,0,0,1,0
10444,0,0,0,0,1
10445,0,0,0,1,0
10446,0,0,0,0,1
10447,0,0,1,0,0
10448,0,0,0,1,0
10449,1,0,0,0,0
10450,0,0,0,0,1
10451,0,0,0,1,0
10452,0,0,0,0,1
10453,0,1,0,0,0
10454,1,0,0,0,0
10455,0,0,0,1,0
10456,0,0,1,0,0
10457,0,0,0,0,1
10458,0,0,0,0,1
10459,0,0,0,0,1
10460,0,0,0,0,1
10461,0,0,1,0,0
10462,0,0,0,1,0
10463,0,0,0,0,1
10464,0,0,0,0,1
10465,1,0,0,0,0
10466,0,0,1,0,0
10467,0,0,0,0,1
10468,1,0,0,0,0
10469,0,0,0,0,1
10470,1,0,0,0,0
10471,0,0,0,0,1
10472,0,0,1,0,0
10473,1,0,0,0,0
10474,1,0,0,0,0
10475,0,0,0,1,0
10476,1,0,0,0,0
10477,0,0,0,0,1
10478,1,0,0,0,0
10479,0,0,0,0,1
10480,1,0,0,0,0
10481,0,0,0,0,1
10482,0,0,0,0,1
10483,0,0,0,1,0
10484,0,0,0,0,1
10485,0,0,1,0,0
10486,1,0,0,0,0
10487,0,0,0,0,1
10488,0,0,0,0,1
10489,0,0,0,0,1
10490,0,0,0,1,0
10491,1,0,0,0,0
10492,0,0,1,0,0
10493,1,0,0,0,0
10494,0,0,0,0,1
10495,1,0,0,0,0
10496,0,0,1,0,0
10497,0,0,1,0,0
10498,0,0,0,1,0
10499,0,0,0,1,0
10500,0,0,0,1,0
10501,0,0,0,0,1
10502,0,0,1,0,0
10503,0,0,0,1,0
10504,1,0,0,0,0
10505,0,0,1,0,0
10506,0,0,0,1,0
10507,0,0,0,0,1
10508,0,0,0,0,1
10509,0,0,1,0,0
10510,0,0,0,0,1
10511,0,0,1,0,0
10512,0,0,0,0,1
10513,0,0,0,1,0
10514,0,0,0,1,0
10515,0,0,0,0,1
10516,0,0,0,1,0
10517,1,0,0,0,0
10518,1,0,0,0,0
10519,0,0,0,1,0
10520,0,0,0,0,1
10521,0,0,0,0,1
10522,0,0,1,0,0
10523,0,0,0,0,1
10524,0,0,0,0,1
10525,1,0,0,0,0
10526,0,0,0,1,0
10527,1,0,0,0,0
10528,1,0,0,0,0
10529,1,0,0,0,0
10530,1,0,0,0,0
10531,0,0,0,0,1
10532,0,0,0,0,1
10533,0,0,0,1,0
10534,0,0,0,1,0
10535,1,0,0,0,0
10536,0,0,1,0,0
10537,1,0,0,0,0
10538,0,0,0,0,1
10539,1,0,0,0,0
10540,0,0,0,1,0
10541,0,0,1,0,0
10542,0,0,0,0,1
10543,0,0,1,0,0
10544,0,0,1,0,0
10545,0,0,0,0,1
10546,1,0,0,0,0
10547,0,0,0,0,1
10548,1,0,0,0,0
10549,1,0,0,0,0
10550,1,0,0,0,0
10551,0,0,0,1,0
10552,0,0,0,0,1
10553,0,0,0,0,1
10554,1,0,0,0,0
10555,0,0,0,0,1
10556,0,1,0,0,0
10557,0,0,0,1,0
10558,0,0,0,1,0
10559,0,0,0,0,1
10560,0,0,0,1,0
10561,0,0,0,1,0
10562,0,0,0,1,0
10563,0,0,0,0,1
10564,0,0,0,1,0
10565,0,0,1,0,0
10566,0,0,0,1,0
10567,1,0,0,0,0
10568,1,0,0,0,0
10569,0,0,0,0,1
10570,0,0,0,0,1
10571,1,0,0,0,0
10572,1,0,0,0,0
10573,0,0,1,0,0
10574,0,0,0,0,1
10575,0,0,0,1,0
10576,1,0,0,0,0
10577,0,0,0,1,0
10578,0,0,1,0,0
10579,0,0,0,0,1
10580,0,1,0,0,0
10581,0,0,0,0,1
10582,0,0,0,1,0
10583,1,0,0,0,0
10584,0,1,0,0,0
10585,0,0,0,1,0
10586,0,0,0,1,0
10587,0,0,1,0,0
10588,0,0,0,0,1
10589,0,0,0,0,1
10590,0,0,0,1,0
10591,0,0,0,0,1
10592,0,0,0,0,1
10593,1,0,0,0,0
10594,0,0,1,0,0
10595,1,0,0,0,0
10596,0,0,0,0,1
10597,0,0,0,0,1
10598,0,0,0,1,0
10599,0,0,0,0,1
10600,0,0,0,0,1
10601,0,0,1,0,0
10602,1,0,0,0,0
10603,0,0,1,0,0
10604,0,0,0,0,1
10605,0,0,0,0,1
10606,1,0,0,0,0
10607,1,0,0,0,0
10608,0,0,0,1,0
10609,1,0,0,0,0
10610,0,0,1,0,0
10611,1,0,0,0,0
10612,0,0,1,0,0
10613,0,0,0,1,0
10614,0,0,0,0,1
10615,0,0,0,1,0
10616,1,0,0,0,0
10617,1,0,0,0,0
10618,1,0,0,0,0
10619,0,0,1,0,0
10620,0,0,0,0,1
10621,0,0,0,1,0
